STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TMAX,TMIN
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810508,0.00,0.0,83,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810509,0.00,0.0,89,67
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810510,0.00,0.0,78,56
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810511,0.00,0.0,81,49
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810512,0.00,0.0,86,57
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810513,0.00,0.0,90,68
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810514,0.00,0.0,83,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810515,0.33,0.0,73,59
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810516,1.24,0.0,87,60
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810517,0.00,0.0,90,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810518,0.10,0.0,95,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810519,0.00,0.0,80,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810520,0.00,0.0,80,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810521,0.00,0.0,79,59
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810522,0.00,0.0,86,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810523,0.84,0.0,90,64
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810524,3.88,0.0,87,64
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810525,0.06,0.0,90,64
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810526,0.00,0.0,92,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810527,0.00,0.0,90,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810528,0.00,0.0,91,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810529,0.22,0.0,78,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810530,1.38,0.0,85,66
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810531,0.00,0.0,86,65
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810601,0.62,0.0,89,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810602,0.26,0.0,91,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810603,0.55,0.0,86,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810604,0.06,0.0,86,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810605,0.16,0.0,88,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810606,0.00,0.0,93,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810607,0.00,0.0,95,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810608,0.00,0.0,95,79
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810609,0.00,0.0,94,79
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810610,0.03,0.0,95,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810611,5.66,0.0,81,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810612,0.21,0.0,81,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810613,4.50,0.0,82,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810614,0.75,0.0,87,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810615,0.12,0.0,90,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810616,2.02,0.0,78,67
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810617,0.00,0.0,83,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810618,0.00,0.0,90,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810619,0.00,0.0,92,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810620,0.00,0.0,92,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810621,0.00,0.0,93,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810622,0.00,0.0,93,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810623,0.00,0.0,94,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810624,0.00,0.0,90,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810625,0.00,0.0,91,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810626,0.00,0.0,93,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810627,0.02,0.0,91,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810628,0.00,0.0,92,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810629,0.00,0.0,92,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810630,0.00,0.0,91,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810701,0.00,0.0,93,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810702,0.00,0.0,94,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810703,0.00,0.0,94,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810704,0.00,0.0,87,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810705,2.14,0.0,80,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810706,0.00,0.0,85,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810707,0.15,0.0,85,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810708,0.30,0.0,90,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810709,0.33,0.0,91,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810710,0.00,0.0,94,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810711,0.00,0.0,95,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810712,0.00,0.0,94,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810713,0.00,0.0,95,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810714,0.00,0.0,95,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810715,0.00,0.0,95,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810716,0.00,0.0,95,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810717,0.00,0.0,96,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810718,0.00,0.0,96,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810719,0.00,0.0,96,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810720,0.00,0.0,97,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810721,0.00,0.0,98,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810722,0.00,0.0,97,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810723,0.00,0.0,98,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810724,0.00,0.0,99,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810725,0.00,0.0,97,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810726,0.35,0.0,95,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810727,0.12,0.0,95,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810728,0.00,0.0,96,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810729,0.00,0.0,97,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810730,0.00,0.0,98,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810731,0.00,0.0,97,80
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810801,0.00,0.0,97,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810802,0.00,0.0,96,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810803,0.00,0.0,98,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810804,0.00,0.0,98,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810805,0.00,0.0,99,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810806,0.00,0.0,98,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810807,0.00,0.0,99,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810808,0.00,0.0,97,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810809,0.00,0.0,98,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810810,0.00,0.0,99,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810811,0.00,0.0,98,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810812,0.00,0.0,97,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810813,0.00,0.0,98,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810814,0.00,0.0,99,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810815,0.00,0.0,99,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810816,0.00,0.0,101,79
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810817,0.02,0.0,92,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810818,0.05,0.0,93,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810819,0.00,0.0,89,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810820,0.00,0.0,94,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810821,0.00,0.0,94,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810822,0.00,0.0,95,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810823,0.00,0.0,96,71
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810824,0.00,0.0,97,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810825,0.00,0.0,96,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810826,0.00,0.0,97,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810827,0.00,0.0,98,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810828,0.00,0.0,98,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810829,0.10,0.0,92,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810830,0.60,0.0,80,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810831,0.14,0.0,94,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810901,0.10,0.0,95,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810902,0.00,0.0,94,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810903,1.66,0.0,91,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810904,0.03,0.0,93,77
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810905,0.00,0.0,93,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810906,0.00,0.0,93,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810907,0.00,0.0,94,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810908,0.01,0.0,90,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810909,0.00,0.0,89,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810910,0.00,0.0,91,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810911,0.00,0.0,93,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810912,0.00,0.0,94,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810913,0.00,0.0,94,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810914,0.40,0.0,92,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810915,0.45,0.0,90,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810916,0.00,0.0,86,68
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810917,0.00,0.0,78,62
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810918,0.00,0.0,77,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810919,0.00,0.0,79,52
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810920,0.00,0.0,86,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810921,0.00,0.0,89,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810922,0.00,0.0,92,66
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810923,0.00,0.0,91,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810924,0.00,0.0,92,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810925,0.00,0.0,92,67
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810926,0.00,0.0,94,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810927,0.00,0.0,92,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810928,0.00,0.0,93,70
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810929,0.00,0.0,91,68
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19810930,0.00,0.0,92,68
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811001,0.00,0.0,93,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811002,0.00,0.0,93,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811003,0.05,0.0,92,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811004,0.00,0.0,94,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811005,0.00,0.0,93,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811006,3.66,0.0,81,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811007,0.65,0.0,84,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811008,0.00,0.0,66,59
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811009,0.66,0.0,83,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811010,0.00,0.0,85,69
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811011,0.15,0.0,86,73
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811012,0.00,0.0,91,76
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811013,0.20,0.0,90,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811014,0.00,0.0,91,78
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811015,0.00,0.0,91,75
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811016,0.00,0.0,89,74
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811017,0.39,0.0,90,72
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811018,0.00,0.0,76,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811019,0.00,0.0,73,53
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811020,0.00,0.0,80,52
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811021,0.20,0.0,72,63
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811022,0.37,0.0,68,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811023,0.00,0.0,61,51
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811024,0.00,0.0,59,47
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811025,0.00,0.0,83,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811026,0.00,0.0,70,46
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811027,0.00,0.0,76,44
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811028,0.00,0.0,78,46
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811029,0.00,0.0,79,50
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811030,0.15,0.0,78,60
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811031,0.56,0.0,74,58
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811101,0.00,0.0,74,48
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811102,0.00,0.0,76,45
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811103,0.00,0.0,80,51
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811104,0.00,0.0,80,53
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811105,0.00,0.0,81,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811106,0.00,0.0,77,58
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811107,0.00,0.0,78,51
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811108,0.62,0.0,77,58
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811109,0.00,0.0,59,47
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811110,0.00,0.0,66,43
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811111,0.00,0.0,70,44
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811112,0.00,0.0,70,49
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811113,0.00,0.0,73,48
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811114,0.00,0.0,77,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811115,0.00,0.0,81,59
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811116,0.00,0.0,77,56
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811117,0.00,0.0,74,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811118,0.00,0.0,81,62
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811119,0.00,0.0,71,52
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811120,0.00,0.0,64,42
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811121,0.00,0.0,69,39
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811122,0.00,0.0,77,46
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811123,0.00,0.0,84,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811124,0.00,0.0,78,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811125,0.00,0.0,82,66
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811126,0.00,0.0,82,56
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811127,0.00,0.0,63,51
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811128,0.00,0.0,73,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811129,0.02,0.0,73,60
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811130,0.08,0.0,74,53
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811201,0.00,0.0,65,43
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811202,0.00,0.0,73,37
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811203,0.00,0.0,83,40
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811204,0.00,0.0,66,45
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811205,0.00,0.0,62,35
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811206,0.07,0.0,61,53
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811207,0.00,0.0,64,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811208,0.00,0.0,68,61
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811209,0.00,0.0,74,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811210,0.00,0.0,74,54
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811211,0.00,0.0,80,58
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811212,0.00,0.0,63,49
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811213,0.00,0.0,49,47
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811214,0.05,0.0,50,43
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811215,0.00,0.0,61,35
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811216,0.00,0.0,73,39
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811217,0.00,0.0,62,33
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811218,0.00,0.0,49,27
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811219,0.00,0.0,53,26
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811220,0.08,0.0,56,43
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811221,0.00,0.0,76,55
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811222,0.00,0.0,79,46
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811223,0.00,0.0,53,37
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811224,0.00,0.0,48,34
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811225,0.00,0.0,61,28
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811226,0.00,0.0,75,35
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811227,0.00,0.0,72,38
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811228,0.00,0.0,62,45
GHCND:USW00013958,AUSTIN CAMP MABRY TX US,178.9,30.28333,-97.7,19811229,0.00,0.0,60,38
